transaction_id,customer_id,product_id,transaction_amount,transaction_timestamp
TXN_00000025,CUST_000596,PROD_000422,103.04781739745464,2025-03-31 21:01:13.991452
TXN_00000026,CUST_000998,PROD_000472,136.2260611004006,2025-01-23 21:01:13.991519
TXN_00000027,CUST_000447,PROD_000015,119.16033913100125,2025-01-06 21:01:13.991600
TXN_00000028,CUST_000487,PROD_000200,131.42159156502842,2024-12-17 21:01:13.991676
TXN_00000029,CUST_000833,PROD_000264,170.6087977837804,2024-07-13 21:01:13.991745
TXN_00000030,CUST_000831,PROD_000213,225.26474713121468,2025-01-14 21:01:13.991811
TXN_00000031,CUST_000421,PROD_000250,29.605377346991116,2025-06-02 21:01:13.991878
TXN_00000032,CUST_000326,PROD_000448,77.23397459727067,2025-06-19 21:01:13.991943
TXN_00000033,CUST_000215,PROD_000131,158.5939180123109,2025-03-30 21:01:13.992007
TXN_00000034,CUST_000282,PROD_000170,225.76828830082624,2025-01-10 21:01:13.992072
TXN_00000035,CUST_000283,PROD_000105,42.07504367321665,2024-11-04 21:01:13.992137
TXN_00000036,CUST_000699,PROD_000069,41.32839767255798,2024-09-03 21:01:13.992202
TXN_00000037,CUST_000598,PROD_000369,65.0638454378168,2025-04-25 21:01:13.992267
TXN_00000038,CUST_000624,PROD_000012,33.53762509447721,2024-12-20 21:01:13.992332
TXN_00000039,CUST_000972,PROD_000112,138.8131879947263,2024-08-29 21:01:13.992396
TXN_00000040,CUST_000188,PROD_000425,264.46111671491894,2025-01-25 21:01:13.992461
TXN_00000041,CUST_000918,PROD_000181,12.874101692434557,2024-10-13 21:01:13.992528
TXN_00000042,CUST_000865,PROD_000313,20.93234022530731,2025-04-10 21:01:13.992613
TXN_00000043,CUST_000247,PROD_000145,296.19982416260626,2024-08-28 21:01:13.992683
TXN_00000044,CUST_000581,PROD_000469,236.92504187028513,2025-04-13 21:01:13.992748
TXN_00000045,CUST_000493,PROD_000304,258.68387624805786,2024-06-22 21:01:13.992814
TXN_00000046,CUST_000796,PROD_000404,165.0516676919019,2025-06-11 21:01:13.992890
TXN_00000047,CUST_000762,PROD_000430,127.00948101782988,2024-12-18 21:01:13.992961
TXN_00000048,CUST_000690,PROD_000197,107.825876565272,2024-07-27 21:01:13.993035
TXN_00000049,CUST_000064,PROD_000181,79.93791214925096,2025-05-27 21:01:13.993102
TXN_00000050,CUST_000383,PROD_000430,63.62688626547186,2024-08-05 21:01:13.993168
TXN_00000051,CUST_000696,PROD_000438,74.93813046101096,2025-04-19 21:01:13.993233
TXN_00000052,CUST_000285,PROD_000476,264.0124282499694,2024-11-20 21:01:13.993298
TXN_00000053,CUST_000125,PROD_000412,223.8488838504644,2025-05-09 21:01:13.993363
TXN_00000054,CUST_000609,PROD_000448,286.4868350208076,2025-02-28 21:01:13.993428
TXN_00000055,CUST_000401,PROD_000246,298.19735285966993,2024-08-30 21:01:13.993493
TXN_00000056,CUST_000397,PROD_000470,57.64318454899869,2025-03-02 21:01:13.993558
TXN_00000057,CUST_000439,PROD_000277,218.20048037262953,2025-04-24 21:01:13.993648
TXN_00000058,CUST_000939,PROD_000481,273.73455606890417,2024-08-16 21:01:13.993717
TXN_00000059,CUST_000852,PROD_000476,44.41157819761625,2024-08-03 21:01:13.993783
TXN_00000060,CUST_000178,PROD_000384,81.61873842764884,2025-06-04 21:01:13.993852
TXN_00000061,CUST_000491,PROD_000378,257.64343582113736,2025-01-03 21:01:13.993920
TXN_00000062,CUST_000537,PROD_000335,43.51192923738321,2025-03-12 21:01:13.993985
TXN_00000063,CUST_000585,PROD_000191,273.66861949988123,2024-12-15 21:01:13.994050
TXN_00000064,CUST_000534,PROD_000390,67.77370889275218,2024-07-28 21:01:13.994114
TXN_00000065,CUST_000107,PROD_000334,264.7406002830389,2024-11-26 21:01:13.994179
TXN_00000066,CUST_000589,PROD_000015,56.365131376268,2025-01-24 21:01:13.994243
TXN_00000067,CUST_000001,PROD_000009,66.33933559052241,2025-03-31 21:01:13.994307
TXN_00000068,CUST_000484,PROD_000139,240.96776284180842,2024-09-05 21:01:13.994372
TXN_00000069,CUST_000872,PROD_000339,202.3751348642576,2024-10-24 21:01:13.994439
TXN_00000070,CUST_000500,PROD_000057,35.359485521966775,2025-05-06 21:01:13.994505
TXN_00000071,CUST_000096,PROD_000278,285.73741137576513,2024-07-20 21:01:13.994570
TXN_00000072,CUST_000043,PROD_000026,112.1748457332364,2025-05-15 21:01:13.994659
TXN_00000073,CUST_000620,PROD_000054,123.74316009572664,2024-12-17 21:01:13.994735
TXN_00000074,CUST_000068,PROD_000316,156.06969670518927,2025-03-15 21:01:13.994804
TXN_00000075,CUST_000847,PROD_000086,189.86999273798452,2024-11-24 21:01:13.994869
TXN_00000076,CUST_000333,PROD_000412,109.35141401522823,2025-04-02 21:01:13.994935
TXN_00000077,CUST_000578,PROD_000342,193.64632846672902,2025-03-15 21:01:13.995001
TXN_00000078,CUST_000168,PROD_000168,276.1177105922857,2025-06-17 21:01:13.995067
TXN_00000079,CUST_000313,PROD_000031,212.00280662177337,2025-05-08 21:01:13.995131
TXN_00000080,CUST_000902,PROD_000104,107.08882214829696,2024-09-23 21:01:13.995205
TXN_00000081,CUST_000179,PROD_000223,278.62940030714685,2025-06-10 21:01:13.995271
TXN_00000082,CUST_000582,PROD_000089,182.97545186992767,2024-11-04 21:01:13.995336
TXN_00000083,CUST_000916,PROD_000125,80.13307667045241,2025-03-15 21:01:13.995401
TXN_00000084,CUST_000073,PROD_000114,78.87015849912136,2025-01-01 21:01:13.995466
TXN_00000085,CUST_000818,PROD_000447,280.5574214031859,2024-11-24 21:01:13.995531
TXN_00000086,CUST_000552,PROD_000031,115.12557551413882,2025-01-16 21:01:13.995614
TXN_00000087,CUST_000283,PROD_000208,66.01640243844548,2024-12-15 21:01:13.995683
TXN_00000088,CUST_000497,PROD_000441,62.24600784245958,2024-09-01 21:01:13.995748
TXN_00000089,CUST_000113,PROD_000198,129.8011453408718,2025-03-23 21:01:13.995812
TXN_00000090,CUST_000214,PROD_000443,17.351095236542157,2024-11-29 21:01:13.995905
TXN_00000091,CUST_000073,PROD_000024,186.84570084895395,2025-02-23 21:01:13.995984
TXN_00000092,CUST_000165,PROD_000040,33.36843556308894,2025-02-20 21:01:13.996051
TXN_00000093,CUST_000608,PROD_000144,77.16371718153069,2024-08-11 21:01:13.996118
TXN_00000094,CUST_000129,PROD_000351,150.3194634706503,2024-08-06 21:01:13.996184
TXN_00000095,CUST_000983,PROD_000136,109.42329979358071,2024-09-20 21:01:13.996250
TXN_00000096,CUST_000116,PROD_000305,290.09137271831645,2025-01-03 21:01:13.996314
TXN_00000097,CUST_000953,PROD_000202,79.66363563043181,2024-12-19 21:01:13.996379
TXN_00000098,CUST_000924,PROD_000151,33.47658347354955,2024-09-19 21:01:13.996442
TXN_00000099,CUST_000553,PROD_000495,97.4242872430522,2025-05-06 21:01:13.996507
TXN_00000100,CUST_000081,PROD_000016,117.90385393923982,2025-01-14 21:01:13.996570
TXN_00000101,CUST_000734,PROD_000131,286.0981095253108,2025-05-04 21:01:13.996659
TXN_00000102,CUST_000106,PROD_000107,24.385713421349998,2025-04-02 21:01:13.996727
TXN_00000103,CUST_000154,PROD_000270,72.80796383189985,2024-10-16 21:01:13.996792
TXN_00000104,CUST_000530,PROD_000345,276.5703290055803,2024-11-15 21:01:13.996855
TXN_00000105,CUST_000153,PROD_000153,85.9078190389999,2024-07-17 21:01:13.996929
TXN_00000106,CUST_000479,PROD_000180,65.1977227775638,2024-08-26 21:01:13.996995
TXN_00000107,CUST_000786,PROD_000272,96.77728124730756,2025-04-05 21:01:13.997060
TXN_00000108,CUST_000176,PROD_000183,109.13622215600488,2024-06-22 21:01:13.997123
TXN_00000109,CUST_000048,PROD_000054,251.5518437724117,2024-12-02 21:01:13.997187
TXN_00000110,CUST_000307,PROD_000355,282.88777354658674,2024-09-30 21:01:13.997251
TXN_00000111,CUST_000045,PROD_000301,167.93268012611733,2024-12-13 21:01:13.997315
TXN_00000112,CUST_000821,PROD_000317,139.32710807670952,2025-05-26 21:01:13.997386
TXN_00000113,CUST_000265,PROD_000117,205.38930663738603,2024-12-02 21:01:13.997451
TXN_00000114,CUST_000156,PROD_000486,113.52490454591252,2025-01-23 21:01:13.997516
TXN_00000115,CUST_000335,PROD_000070,227.3171366270375,2024-08-25 21:01:13.997579
TXN_00000116,CUST_000665,PROD_000089,182.9658468414414,2025-01-10 21:01:13.997671
TXN_00000117,CUST_000537,PROD_000120,149.954358341841,2025-04-18 21:01:13.997737
TXN_00000118,CUST_000962,PROD_000435,164.09348120828162,2025-06-18 21:01:13.997802
TXN_00000119,CUST_000397,PROD_000107,147.77909880059894,2025-01-31 21:01:13.997866
TXN_00000120,CUST_000729,PROD_000043,165.33400517039658,2025-04-03 21:01:13.997930
TXN_00000121,CUST_000727,PROD_000381,139.55067592376577,2024-09-11 21:01:13.997993
TXN_00000122,CUST_000660,PROD_000411,134.34164442325823,2025-04-15 21:01:13.998057
TXN_00000123,CUST_000745,PROD_000456,113.80874641450175,2024-11-27 21:01:13.998123
TXN_00000124,CUST_000790,PROD_000336,253.33891265188734,2025-02-10 21:01:13.998189
TXN_00000125,CUST_000595,PROD_000275,221.15376682748825,2024-12-19 21:01:13.998255
TXN_00000126,CUST_000267,PROD_000295,233.22652062855528,2025-03-12 21:01:13.998318
TXN_00000127,CUST_000077,PROD_000271,99.72971051242887,2025-05-07 21:01:13.998381
TXN_00000128,CUST_000508,PROD_000237,29.847805680361578,2024-12-10 21:01:13.998445
TXN_00000129,CUST_000355,PROD_000277,41.364954226273454,2024-12-22 21:01:13.998510
TXN_00000130,CUST_000122,PROD_000245,183.22058971590644,2025-04-30 21:01:13.998599
TXN_00000131,CUST_000999,PROD_000070,171.0942112491931,2025-06-01 21:01:13.998672
TXN_00000132,CUST_000773,PROD_000083,262.1984085955297,2025-03-05 21:01:13.998738
TXN_00000133,CUST_000356,PROD_000303,113.2669946982623,2025-04-12 21:01:13.998802
TXN_00000134,CUST_000522,PROD_000142,134.80049438793813,2025-04-12 21:01:13.998865
TXN_00000135,CUST_000534,PROD_000180,165.25085273788045,2024-09-22 21:01:13.998929
TXN_00000136,CUST_000386,PROD_000092,93.07738394592926,2025-01-17 21:01:13.999003
TXN_00000137,CUST_000404,PROD_000327,103.39958520676161,2024-09-26 21:01:13.999072
TXN_00000138,CUST_000421,PROD_000327,279.2930956438851,2025-05-16 21:01:13.999136
TXN_00000139,CUST_000630,PROD_000013,86.87357245818605,2024-09-27 21:01:13.999199
TXN_00000140,CUST_000651,PROD_000293,163.00051224892803,2024-10-25 21:01:13.999261
TXN_00000141,CUST_000545,PROD_000168,248.27605523589705,2025-01-26 21:01:13.999324
TXN_00000142,CUST_000962,PROD_000445,245.35588126194895,2024-10-06 21:01:13.999386
TXN_00000143,CUST_000779,PROD_000358,184.16912712626944,2024-07-01 21:01:13.999456
TXN_00000144,CUST_000105,PROD_000084,188.98632586392034,2025-02-08 21:01:13.999520
TXN_00000145,CUST_000849,PROD_000196,45.99113663699544,2025-06-08 21:01:13.999599
TXN_00000146,CUST_000080,PROD_000329,181.59792097879614,2025-02-15 21:01:13.999672
TXN_00000147,CUST_000306,PROD_000266,190.78007412837306,2025-01-31 21:01:13.999737
TXN_00000148,CUST_000840,PROD_000001,163.31041515688992,2025-02-01 21:01:13.999803
TXN_00000149,CUST_000635,PROD_000308,221.12355476089724,2024-11-20 21:01:13.999868
TXN_00000150,CUST_000111,PROD_000007,234.58165343582797,2024-06-23 21:01:13.999932
TXN_00000151,CUST_000459,PROD_000252,200.90915745675792,2024-10-21 21:01:13.999997
TXN_00000152,CUST_000980,PROD_000341,171.86964332822782,2024-08-18 21:01:14.000069
TXN_00000153,CUST_000477,PROD_000166,269.0873714355163,2024-07-12 21:01:14.000133
TXN_00000154,CUST_000134,PROD_000392,105.08635826529498,2024-08-30 21:01:14.000199
TXN_00000155,CUST_000245,PROD_000188,147.68301175265887,2025-05-07 21:01:14.000264
TXN_00000156,CUST_000841,PROD_000374,21.870843868560165,2025-01-26 21:01:14.000329
TXN_00000157,CUST_000050,PROD_000241,28.30084704350841,2025-04-30 21:01:14.000393
TXN_00000158,CUST_000265,PROD_000119,292.0138031080916,2024-10-15 21:01:14.000457
TXN_00000159,CUST_000069,PROD_000340,91.59168033761408,2025-05-12 21:01:14.000523
TXN_00000160,CUST_000983,PROD_000288,134.45335266791335,2024-11-12 21:01:14.000611
TXN_00000161,CUST_000824,PROD_000243,252.86703068944462,2024-08-20 21:01:14.000695
TXN_00000162,CUST_000297,PROD_000282,84.05247156638143,2024-12-22 21:01:14.000765
TXN_00000163,CUST_000937,PROD_000031,294.5426520502142,2025-05-26 21:01:14.000832
TXN_00000164,CUST_000842,PROD_000278,20.573704739429353,2024-12-22 21:01:14.000897
TXN_00000165,CUST_000231,PROD_000381,121.03611271241321,2024-09-06 21:01:14.000963
TXN_00000166,CUST_000575,PROD_000454,136.99096727144456,2024-11-19 21:01:14.001027
TXN_00000167,CUST_000257,PROD_000017,39.16319230419886,2024-11-03 21:01:14.001092
TXN_00000168,CUST_000225,PROD_000083,140.232769099114,2024-10-17 21:01:14.001158
TXN_00000169,CUST_000401,PROD_000109,111.55761749673353,2025-04-09 21:01:14.001232
TXN_00000170,CUST_000892,PROD_000029,116.37151298741783,2024-07-12 21:01:14.001299
TXN_00000171,CUST_000435,PROD_000176,290.2195463469739,2024-12-16 21:01:14.001364
TXN_00000172,CUST_000217,PROD_000163,159.82200163773985,2025-06-07 21:01:14.001428
TXN_00000173,CUST_000807,PROD_000088,92.70968277732008,2024-11-22 21:01:14.001496
TXN_00000174,CUST_000740,PROD_000349,149.78502853531043,2024-09-14 21:01:14.001561
TXN_00000175,CUST_000250,PROD_000309,59.23016840391969,2025-01-31 21:01:14.001656
TXN_00000176,CUST_000791,PROD_000033,26.30504550678195,2025-06-02 21:01:14.001722
TXN_00000177,CUST_000056,PROD_000111,187.00527226726552,2024-12-20 21:01:14.001786
TXN_00000178,CUST_000012,PROD_000338,109.54989182869,2025-03-22 21:01:14.001851
TXN_00000179,CUST_000615,PROD_000378,39.6864545291307,2024-10-08 21:01:14.001914
TXN_00000180,CUST_000587,PROD_000385,14.648165371985705,2025-01-15 21:01:14.001977
TXN_00000181,CUST_000593,PROD_000076,259.5936683187767,2024-10-05 21:01:14.002040
TXN_00000182,CUST_000638,PROD_000484,124.2861443046059,2025-03-24 21:01:14.002105
TXN_00000183,CUST_000203,PROD_000015,20.212400322401816,2024-10-09 21:01:14.002169
TXN_00000184,CUST_000187,PROD_000328,127.86079560646542,2025-06-15 21:01:14.002233
TXN_00000185,CUST_000458,PROD_000329,218.57798152280256,2025-01-02 21:01:14.002296
TXN_00000186,CUST_000692,PROD_000365,99.81059622050485,2024-06-23 21:01:14.002359
TXN_00000187,CUST_000759,PROD_000126,204.22879085329188,2024-06-30 21:01:14.002422
TXN_00000188,CUST_000254,PROD_000142,63.37298389456192,2024-07-14 21:01:14.002486
TXN_00000189,CUST_000709,PROD_000064,70.62074084191747,2025-03-04 21:01:14.002549
TXN_00000190,CUST_000025,PROD_000444,21.696817120151074,2024-11-11 21:01:14.002637
TXN_00000191,CUST_000852,PROD_000495,83.2338129945689,2024-11-13 21:01:14.002704
TXN_00000192,CUST_000486,PROD_000423,69.74164678009157,2025-02-17 21:01:14.002769
TXN_00000193,CUST_000143,PROD_000477,233.02772861632002,2025-04-13 21:01:14.002833
TXN_00000194,CUST_000615,PROD_000335,244.4854549027432,2024-06-23 21:01:14.002898
TXN_00000195,CUST_000408,PROD_000299,139.2894094498347,2024-06-28 21:01:14.002967
TXN_00000196,CUST_000255,PROD_000495,20.845127218551212,2025-06-11 21:01:14.003033
TXN_00000197,CUST_000523,PROD_000324,274.8366090209884,2024-12-20 21:01:14.003098
TXN_00000198,CUST_000283,PROD_000311,45.016524410037235,2024-11-06 21:01:14.003162
TXN_00000199,CUST_000844,PROD_000102,282.9869739082015,2025-04-23 21:01:14.003225
TXN_00000200,CUST_000589,PROD_000074,282.0725400321695,2024-07-31 21:01:14.003288
TXN_00000201,CUST_000180,PROD_000032,72.39513027097611,2025-03-07 21:01:14.003360
TXN_00000202,CUST_000199,PROD_000100,279.52701031625463,2025-04-07 21:01:14.003424
TXN_00000203,CUST_000682,PROD_000376,78.32058619095648,2024-10-02 21:01:14.003488
TXN_00000204,CUST_000220,PROD_000082,80.25457569958255,2025-06-10 21:01:14.003552
TXN_00000205,CUST_000395,PROD_000003,276.3712648034502,2024-07-19 21:01:14.003641
TXN_00000206,CUST_000999,PROD_000291,293.21911482135266,2025-03-14 21:01:14.003709
TXN_00000207,CUST_000419,PROD_000100,136.01397935830366,2025-04-20 21:01:14.003782
TXN_00000208,CUST_000308,PROD_000145,224.85208783171316,2025-04-18 21:01:14.003848
TXN_00000209,CUST_000632,PROD_000225,229.29574789096634,2024-10-03 21:01:14.003913
TXN_00000210,CUST_000860,PROD_000424,48.669895521747414,2024-11-25 21:01:14.003976
TXN_00000211,CUST_000027,PROD_000169,278.0497744452418,2025-02-24 21:01:14.004040
TXN_00000212,CUST_000068,PROD_000353,147.54951281184478,2025-01-04 21:01:14.004106
TXN_00000213,CUST_000863,PROD_000217,44.28913381692075,2024-10-12 21:01:14.004170
TXN_00000214,CUST_000858,PROD_000343,179.15910197341933,2025-01-01 21:01:14.004234
TXN_00000215,CUST_000757,PROD_000422,14.831536660822637,2024-08-30 21:01:14.004306
TXN_00000216,CUST_000918,PROD_000149,32.47006239979191,2025-04-22 21:01:14.004370
TXN_00000217,CUST_000968,PROD_000323,156.34481351345613,2025-05-02 21:01:14.004435
TXN_00000218,CUST_000471,PROD_000231,201.7893768939701,2024-10-24 21:01:14.004498
TXN_00000219,CUST_000926,PROD_000366,293.91923382958356,2025-04-30 21:01:14.004562
TXN_00000220,CUST_000810,PROD_000097,258.48225141972114,2024-12-25 21:01:14.004650
TXN_00000221,CUST_000379,PROD_000473,178.80033802602483,2025-05-24 21:01:14.004717
TXN_00000222,CUST_000451,PROD_000463,147.78142583023225,2024-12-07 21:01:14.004782
TXN_00000223,CUST_000213,PROD_000368,34.134689200340965,2024-10-21 21:01:14.004847
TXN_00000224,CUST_000502,PROD_000123,29.938632862521366,2024-08-13 21:01:14.004911
TXN_00000225,CUST_000468,PROD_000311,220.79430278053377,2025-05-07 21:01:14.004975
TXN_00000226,CUST_000414,PROD_000185,249.67473675273305,2025-03-28 21:01:14.005038
TXN_00000227,CUST_000206,PROD_000150,291.8351373843905,2025-01-06 21:01:14.005102
TXN_00000228,CUST_000916,PROD_000462,155.79755556678757,2025-05-14 21:01:14.005165
TXN_00000229,CUST_000332,PROD_000402,98.42190607166842,2024-11-26 21:01:14.005229
TXN_00000230,CUST_000061,PROD_000419,96.37922553316126,2024-08-16 21:01:14.005291
TXN_00000231,CUST_000018,PROD_000364,68.40782967187215,2024-10-14 21:01:14.005355
TXN_00000232,CUST_000427,PROD_000116,106.49154818800994,2025-05-17 21:01:14.005417
TXN_00000233,CUST_000705,PROD_000324,12.071203712791064,2025-05-09 21:01:14.005491
TXN_00000234,CUST_000296,PROD_000460,25.219695928921,2025-06-10 21:01:14.005557
TXN_00000235,CUST_000357,PROD_000474,295.276359130654,2024-12-23 21:01:14.005643
TXN_00000236,CUST_000404,PROD_000391,46.14775440791587,2024-11-01 21:01:14.005710
TXN_00000237,CUST_000077,PROD_000084,232.10184344213414,2025-05-02 21:01:14.005774
TXN_00000238,CUST_000776,PROD_000144,234.60082490473934,2024-12-17 21:01:14.005837
TXN_00000239,CUST_000573,PROD_000478,130.17843533836358,2024-08-28 21:01:14.005908
TXN_00000240,CUST_000677,PROD_000170,17.8609291775076,2024-08-18 21:01:14.005973
TXN_00000241,CUST_000672,PROD_000140,230.94806936947035,2025-03-15 21:01:14.006038
TXN_00000242,CUST_000445,PROD_000220,239.6779796876558,2024-09-01 21:01:14.006103
TXN_00000243,CUST_000377,PROD_000107,122.87049940079726,2024-10-01 21:01:14.006167
TXN_00000244,CUST_000824,PROD_000384,237.70506648262398,2024-11-13 21:01:14.006232
TXN_00000245,CUST_000532,PROD_000091,278.8031930223006,2024-08-12 21:01:14.006296
TXN_00000246,CUST_000237,PROD_000470,24.6471437910139,2024-12-20 21:01:14.006360
TXN_00000247,CUST_000024,PROD_000155,86.18907363277782,2024-09-16 21:01:14.006425
TXN_00000248,CUST_000529,PROD_000430,91.93957758040527,2025-03-19 21:01:14.006491
TXN_00000249,CUST_000018,PROD_000383,215.6104382846501,2024-10-26 21:01:14.006554
TXN_00000250,CUST_000386,PROD_000425,177.7771272790241,2024-10-30 21:01:14.006642
TXN_00000251,CUST_000551,PROD_000322,221.70049911344984,2024-10-26 21:01:14.006711
TXN_00000252,CUST_000997,PROD_000492,85.04979842571196,2024-12-30 21:01:14.006777
TXN_00000253,CUST_000108,PROD_000353,97.93373731483265,2024-12-04 21:01:14.006842
TXN_00000254,CUST_000370,PROD_000372,175.54764152084087,2025-03-25 21:01:14.006905
TXN_00000255,CUST_000200,PROD_000336,191.31267625911707,2024-09-18 21:01:14.006969
TXN_00000256,CUST_000210,PROD_000390,175.35267320886123,2025-05-09 21:01:14.007032
TXN_00000257,CUST_000041,PROD_000314,165.88664165570043,2025-06-03 21:01:14.007096
TXN_00000258,CUST_000282,PROD_000430,164.9005118793522,2025-04-19 21:01:14.007160
TXN_00000259,CUST_000611,PROD_000018,222.61650965967186,2024-10-17 21:01:14.007226
TXN_00000260,CUST_000762,PROD_000454,164.66382887928546,2025-05-15 21:01:14.007290
TXN_00000261,CUST_000423,PROD_000428,26.154982473421104,2024-12-05 21:01:14.007355
TXN_00000262,CUST_000669,PROD_000203,255.05354877517502,2024-09-08 21:01:14.007419
TXN_00000263,CUST_000968,PROD_000195,167.6982504136066,2025-06-06 21:01:14.007485
TXN_00000264,CUST_000836,PROD_000145,36.26224560426694,2024-11-21 21:01:14.007548
TXN_00000265,CUST_000779,PROD_000209,117.58237665172902,2024-07-11 21:01:14.007643
TXN_00000266,CUST_000714,PROD_000098,13.961888786476731,2025-02-11 21:01:14.007712
TXN_00000267,CUST_000334,PROD_000287,135.2240575812554,2024-09-22 21:01:14.007777
TXN_00000268,CUST_000923,PROD_000407,107.39461124140163,2024-11-18 21:01:14.007841
TXN_00000269,CUST_000794,PROD_000210,108.01464963625249,2025-01-23 21:01:14.007906
TXN_00000270,CUST_000320,PROD_000212,75.0710641419407,2025-02-11 21:01:14.007978
TXN_00000271,CUST_000521,PROD_000046,51.6279792236927,2025-03-16 21:01:14.008042
TXN_00000272,CUST_000957,PROD_000102,158.2172082269954,2025-01-25 21:01:14.008107
TXN_00000273,CUST_000879,PROD_000429,33.085472327826636,2024-11-12 21:01:14.008170
TXN_00000274,CUST_000529,PROD_000166,263.03078603051506,2025-03-30 21:01:14.008234
TXN_00000275,CUST_000427,PROD_000071,179.10066961117042,2024-10-09 21:01:14.008297
TXN_00000276,CUST_000161,PROD_000326,122.7428397298631,2025-05-13 21:01:14.008361
TXN_00000277,CUST_000954,PROD_000392,261.44745288989475,2024-12-02 21:01:14.008425
TXN_00000278,CUST_000254,PROD_000178,287.86005474330386,2024-11-12 21:01:14.008490
TXN_00000279,CUST_000157,PROD_000003,252.86038257420392,2024-11-28 21:01:14.008564
TXN_00000280,CUST_000193,PROD_000234,60.176922227837665,2025-01-12 21:01:14.008653
TXN_00000281,CUST_000278,PROD_000303,223.5772206395311,2025-01-05 21:01:14.008719
TXN_00000282,CUST_000310,PROD_000067,248.3082009257632,2024-11-15 21:01:14.008783
TXN_00000283,CUST_000000,PROD_000134,101.53363245647417,2025-01-31 21:01:14.008849
TXN_00000284,CUST_000617,PROD_000132,216.2364253830522,2024-08-26 21:01:14.008914
TXN_00000285,CUST_000357,PROD_000379,292.72223911496815,2025-01-25 21:01:14.008979
TXN_00000286,CUST_000449,PROD_000073,161.52407457827064,2025-03-04 21:01:14.009044
TXN_00000287,CUST_000121,PROD_000016,80.06437016637128,2024-08-06 21:01:14.009108
TXN_00000288,CUST_000808,PROD_000478,256.48448382410464,2025-02-21 21:01:14.009173
TXN_00000289,CUST_000673,PROD_000197,152.7066830015284,2025-05-06 21:01:14.009237
TXN_00000290,CUST_000313,PROD_000178,71.18126827978563,2025-05-07 21:01:14.009300
TXN_00000291,CUST_000782,PROD_000077,246.290163581861,2024-06-28 21:01:14.009364
TXN_00000292,CUST_000415,PROD_000450,281.96948199566947,2024-07-13 21:01:14.009427
TXN_00000293,CUST_000073,PROD_000050,31.073020398535444,2024-07-23 21:01:14.009490
TXN_00000294,CUST_000092,PROD_000175,73.82611915370902,2024-09-24 21:01:14.009554
TXN_00000295,CUST_000375,PROD_000321,46.43661279957106,2024-11-01 21:01:14.009640
TXN_00000296,CUST_000599,PROD_000016,88.63125348037053,2024-11-21 21:01:14.009707
TXN_00000297,CUST_000324,PROD_000479,214.1691212515805,2024-11-13 21:01:14.009781
TXN_00000298,CUST_000716,PROD_000210,50.402649889633445,2025-06-16 21:01:14.009865
TXN_00000299,CUST_000151,PROD_000442,131.32028417318983,2024-07-31 21:01:14.009932
TXN_00000300,CUST_000868,PROD_000167,217.815826698409,2024-09-02 21:01:14.010006
TXN_00000301,CUST_000478,PROD_000055,156.7184820424542,2024-08-28 21:01:14.010072
TXN_00000302,CUST_000460,PROD_000323,226.51492934681912,2025-01-30 21:01:14.010144
